m6-b7-l6-hard-witness-positive-gain-coordinate-hashes-v1
manifest-bytes	13557
manifest-sha256	c1ea02ae0127713063efed74eeae84e9c6f22f800b0c6899d293b1a962028b49
leaves	219
columns	leaf-ordinal,key,source-leaf-ordinal,coordinate,deleted,witness,coordinate-path-literals,alo-clauses,parents,variables,clauses,cnf-sha256
180	o37-w01-c16	096	0	16	13	16	1	10	23626	144279	3d0f5de79ff019a7d9dd0c1ec649845d5e2e077eba7b33ec26953a13e9f0fd56
181	o39-w00-c16	098	0	16	12	16	1	10	23626	144280	a6db64622bd60fbee2458722d12fb39ffe5da94ac7b8f06e411b809157e1226b
182	o39-w00-c17	098	1	17	9	16	1	10	23626	144280	4212855bd5c5310b1f38d88b0d3e0f3df0998a533e62b9dec9ce105e64c3c964
183	o39-w01-c16	099	0	16	12	16	1	10	23626	144280	1570f58b867879f4263503bc6916bcc24d01b0148a1f398f3abbc24e88c40511
184	o39-w01-c17	099	1	17	14	16	1	10	23626	144280	ebd2d8b865d1e4201a6aa3ca4978967ace009cdc61e62ae707c3bd0949171ef5
185	o39-w02-c16	100	0	16	14	16	1	10	23626	144280	da517fcba5797b488b2969706b6cc1b2d439d9f25fb71fae1321791b3539b6a3
186	o39-w02-c17	100	1	17	9	16	1	10	23626	144280	6a37cac1a8bf140e9a44b569ecb7a853145f8e51e031d4eec5b6c084c2ba3653
187	o39-w03-c16	101	0	16	14	16	1	10	23626	144280	69d3bcee21a977cb438974e89c28c3d83a16ed78a29ec93fe66b72217b8d5a51
188	o39-w03-c17	101	1	17	14	16	1	10	23626	144280	52bc7faf65e77c0d609b23625dd85ddddfc578ed5cd490b4aeae3d65633638e4
189	o39-w04-c16	102	0	16	14	16	1	10	23626	144280	9fcf53b19e0b4bf698676204322fd2daa38dcf3ecff7e9da42aebf7110c9e6be
190	o39-w04-c17	102	1	17	15	16	1	10	23626	144280	508ccf680a32d9f1074dce565ad9969006172ee3ce5182302c1d7c95ea405fe1
191	o39-w05-c16	103	0	16	17	16	1	10	23626	144280	16ed69da528221e43602db100a518f731397fcdc2013a7905ccd6c8f75fa26f7
192	o39-w05-c17	103	1	17	9	16	1	10	23626	144280	0f02919bf2bc23ab5970b7f39d0adbe1c7a035867d5dc829c6cd33ee6a8ed855
193	o39-w06-c16	104	0	16	17	16	1	10	23626	144280	28b41589cfaf6e74d353f88b0780fa1ba80ca7ab41321211724cd792d27522e0
194	o39-w06-c17	104	1	17	14	16	1	10	23626	144280	d71f4c309ac39caab43281690c336184fa17b7fa6b54127eb9a33df5e12a7049
195	o40-w00-c16	105	0	16	12	16	1	10	23626	144280	c8771fb8a2d90678dbc44fac62f0f3c61fa7e1eeedaf60e11059451cfd5ff4dc
196	o40-w00-c17	105	1	17	10	16	1	10	23626	144280	35cd2c01e1da123839867367907b7b88cbda18a66219349f66090089fb69d7e2
197	o40-w01-c16	106	0	16	12	16	1	10	23626	144280	3ad6e90376618df6900838a7504e135dec8b729fa9b0255d4bbc20e79cedbd98
198	o40-w01-c17	106	1	17	13	16	1	10	23626	144280	ffe79eebe37d1267d5c38d90fd58db2a796e8cc40bead78a17647530165b7e8b
199	o40-w02-c16	107	0	16	13	16	1	10	23626	144280	99357980d9ccd0a0a2dc1b71f258a4bd9e05e38667ec353722e163284209180e
200	o40-w02-c17	107	1	17	10	16	1	10	23626	144280	cbdabc20847f9851c0fba99ba688694f4c1bf768dfba960785facf8f20190868
201	o40-w03-c16	108	0	16	13	16	1	10	23626	144280	078499612fa7b9bc4309916982459a82d7b27cd332e506e114d5a78faaaf5d96
202	o40-w03-c17	108	1	17	13	16	1	10	23626	144280	3d8074743c00a2aa5007fecb7e57bc03ec0b033d3a783c80319d9ea590c505d8
203	o40-w04-c16	109	0	16	13	16	1	10	23626	144280	3ac69bef21a28b81b6c3d2f98bb544559b15b21c55100f87e739d0e25b34efd7
204	o40-w04-c17	109	1	17	14	16	1	10	23626	144280	5fa3edf325f13ef429d33846c4d889ce776d6b0d6111c458cd6489df5b92ca5c
205	o40-w05-c16	110	0	16	17	16	1	10	23626	144280	78c8ac64a8e0580275af2f0ce94847f00ce7d4efc3155c082e36182b65494b2f
206	o40-w05-c17	110	1	17	10	16	1	10	23626	144280	3b0e33bff9556b0916e33cf7070ae3582f7b534f0b2a66a20615d91c404ec08d
207	o40-w06-c16	111	0	16	17	16	1	10	23626	144280	eb0ad66a817755681b7f498329ce1061743a55f1dea7bcfecaf8a2e8f7336a9a
208	o40-w06-c17	111	1	17	13	16	1	10	23626	144280	5dd8512b28a586e7d363da59d70e429dc1d2f3e40fc5739881dc598f3cf54a77
209	o41-w00-c16	112	0	16	12	16	1	10	23626	144280	81dbff300b432274e823d6d8d7d1e579f30ae899e4f285a06aadc5aabcbbe2d8
210	o41-w00-c17	112	1	17	11	16	1	10	23626	144280	7458004d0c62a12f2ca5c02c3c352151814209d0c09d5b17178221bfbf4a1f2a
211	o41-w01-c16	113	0	16	12	16	1	10	23626	144280	261499ba4cdf18a6386b6cf59ed57c78b05008d104822819f3ac4ff6e08c2de4
212	o41-w01-c17	113	1	17	12	16	1	10	23626	144280	404c0686138f1eed2e2d8547f7ecaef7cee350f55d9040cbeedcee07ec8493a6
213	o41-w02-c16	114	0	16	12	16	1	10	23626	144280	9ce74962a3a6ad0343922861922d9cdc945b34a3096dfb7dc775db97471744c5
214	o41-w02-c17	114	1	17	13	16	1	10	23626	144280	5f9cb2353b70f64ee728adab117535e3ffaafb88878cf8f7e55761e71059cbac
215	o41-w03-c16	115	0	16	17	16	1	10	23626	144280	ebaaa56f03941162c33ec0d36630be00cd1657d7dcbc1834220527830d27107a
216	o41-w03-c17	115	1	17	11	16	1	10	23626	144280	443d8e8c2d6df001b2f510f8cf0741db40bc8efb1bb30b2a7673f7626bb27ba6
217	o41-w04-c16	116	0	16	17	16	1	10	23626	144280	b25e3c4122061c593585a96d7a7708cd108242655dce14d66c7c24399e572d33
218	o41-w04-c17	116	1	17	12	16	1	10	23626	144280	6ed9074d82e9b8bb03b03dd81213fd8f37a8cb67c0e423b9f320e37c83170deb
