cycle255-floating-screen-checkpoint-v1
index	a	sigma	epsilon	T	q0	M	alpha	initial_l3	final_l3	forward_ratio	reverse_ratio	both_directions_ratio	energy_drift	enstrophy_drift
27330	1,-1,-2,1,0	1/16	1/1024	1/8	9/8	41/64	41/64	0.082075599596425811	0.082075535579572617	0.99999922002576269	1.0000015187501046	1.0000015187501046	1.9984014443252818e-15	1.3322676295501878e-15
27362	1,-1,-2,1,0	1/24	1/256	1/8	9/8	41/64	41/64	0.082075599599994914	0.082075535583051473	0.99999922002466324	1.0000015187512032	1.0000015187512032	1.1102230246251565e-15	1.1102230246251565e-15
27394	1,-1,-2,1,0	1/24	1/512	1/8	9/8	41/64	41/64	0.082075599601910618	0.082075535584919021	0.99999922002407649	1.0000015187517901	1.0000015187517901	1.6653345369377348e-15	2.55351295663786e-15
27426	1,-1,-2,1,0	1/24	1/1024	1/8	9/8	41/64	41/64	0.082075599602868518	0.082075535585852857	0.99999922002378328	1.0000015187520837	1.0000015187520837	1.2212453270876722e-15	2.2204460492503131e-15
27458	1,-1,-2,1,1	1/16	1/256	1/8	5/4	51/32	51/32	0.098082247046512472	0.098072228171928677	0.99989785231389483	1.0001055149425622	1.0001055149425622	4.4408920985006262e-16	5.5511151231257827e-16
27490	1,-1,-2,1,1	1/16	1/512	1/8	5/4	51/32	51/32	0.098082247037604611	0.098072228162667391	0.99989785231028216	1.0001055149461278	1.0001055149461278	9.9920072216264089e-16	1.3322676295501878e-15
27522	1,-1,-2,1,1	1/16	1/1024	1/8	5/4	51/32	51/32	0.09808224703315073	0.098072228158036845	0.99989785230847639	1.0001055149479103	1.0001055149479103	1.2212453270876722e-15	1.3322676295501878e-15
27554	1,-1,-2,1,1	1/24	1/256	1/8	5/4	51/32	51/32	0.098082247031124975	0.098072228155925451	0.99989785230760109	1.0001055149487752	1.0001055149487752	1.8873791418627661e-15	1.1102230246251565e-15
27586	1,-1,-2,1,1	1/24	1/512	1/8	5/4	51/32	51/32	0.098082247029910946	0.09807222815466593	0.99989785230713601	1.0001055149492322	1.0001055149492322	1.4432899320127035e-15	1.3322676295501878e-15
27618	1,-1,-2,1,1	1/24	1/1024	1/8	5/4	51/32	51/32	0.098082247029303765	0.098072228154036059	0.99989785230690409	1.000105514949464	1.000105514949464	6.6613381477509392e-16	1.1102230246251565e-15
28226	1,-1,-2,2,0	1/16	1/256	1/8	9/8	55/64	55/64	0.1052249354158863	0.10522379931615218	0.99998920313203676	1.0000116624638713	1.0000116624638713	3.3306690738754696e-16	2.2204460492503131e-16
28258	1,-1,-2,2,0	1/16	1/512	1/8	9/8	55/64	55/64	0.10522493542790315	0.10522379932786138	0.99998920312911432	1.0000116624667841	1.0000116624667841	1.1102230246251565e-15	1.8873791418627661e-15
28290	1,-1,-2,2,0	1/16	1/1024	1/8	9/8	55/64	55/64	0.10522493543391166	0.10522379933371623	0.9999892031276546	1.00001166246824	1.00001166246824	2.2204460492503131e-16	9.9920072216264089e-16
28322	1,-1,-2,2,0	1/24	1/256	1/8	9/8	55/64	55/64	0.10522493543670952	0.10522379933643948	0.99998920312694584	1.000011662468945	1.000011662468945	8.8817841970012523e-16	1.5543122344752192e-15
28354	1,-1,-2,2,0	1/24	1/512	1/8	9/8	55/64	55/64	0.10522493543831474	0.10522379933800528	0.99998920312657147	1.0000116624693214	1.0000116624693214	5.5511151231257827e-16	1.2212453270876722e-15
28386	1,-1,-2,2,0	1/24	1/1024	1/8	9/8	55/64	55/64	0.10522493543911744	0.10522379933878816	0.99998920312638306	1.0000116624695088	1.0000116624695088	4.4408920985006262e-16	9.9920072216264089e-16
29186	1,-1,-1,-2,0	1/16	1/256	1/8	9/8	45/64	45/64	0.0893339630343849	0.089335081949378545	1.0000125250795513	0.99998796921887811	1.0000125250795513	8.8817841970012523e-16	6.6613381477509392e-16
29218	1,-1,-1,-2,0	1/16	1/512	1/8	9/8	45/64	45/64	0.089333963025018961	0.089335081939924815	1.0000125250785699	0.99998796921992905	1.0000125250785699	9.9920072216264089e-16	1.3322676295501878e-15
29250	1,-1,-1,-2,0	1/16	1/1024	1/8	9/8	45/64	45/64	0.089333963020335957	0.089335081935197999	1.0000125250780802	0.99998796922045619	1.0000125250780802	8.8817841970012523e-16	4.4408920985006262e-16
29282	1,-1,-1,-2,0	1/24	1/256	1/8	9/8	45/64	45/64	0.089333963018081136	0.08933508193291545	1.0000125250777701	0.99998796922078359	1.0000125250777701	6.6613381477509392e-16	5.5511151231257827e-16
29314	1,-1,-1,-2,0	1/24	1/512	1/8	9/8	45/64	45/64	0.089333963016866996	0.089335081931693372	1.0000125250776815	0.99998796922088384	1.0000125250776815	8.8817841970012523e-16	2.2204460492503131e-16
29346	1,-1,-1,-2,0	1/24	1/1024	1/8	9/8	45/64	45/64	0.089333963016260079	0.08933508193108225	1.0000125250776344	0.99998796922093214	1.0000125250776344	3.3306690738754696e-16	7.7715611723760958e-16
29954	1,-1,-1,-1,-1	1/16	1/256	1/8	5/4	89/64	89/64	0.081127632112923787	0.081124777840498985	0.9999648175060647	1.0000366857019078	1.0000366857019078	3.3306690738754696e-16	7.7715611723760958e-16
29986	1,-1,-1,-1,-1	1/16	1/512	1/8	5/4	89/64	89/64	0.081127632109940367	0.081124777837587286	0.99996481750694743	1.0000366857010734	1.0000366857010734	1.6653345369377348e-15	2.55351295663786e-15
30018	1,-1,-1,-1,-1	1/16	1/1024	1/8	5/4	89/64	89/64	0.081127632108448561	0.081124777836131437	0.99996481750738997	1.0000366857006591	1.0000366857006591	2.2204460492503131e-16	6.6613381477509392e-16
30050	1,-1,-1,-1,-1	1/24	1/256	1/8	5/4	89/64	89/64	0.081127632107592551	0.081124777835292969	0.9999648175076058	1.0000366857004501	1.0000366857004501	1.1102230246251565e-15	1.1102230246251565e-15
30082	1,-1,-1,-1,-1	1/24	1/512	1/8	5/4	89/64	89/64	0.081127632107274764	0.081124777834984355	0.99996481750771882	1.0000366857003449	1.0000366857003449	8.8817841970012523e-16	7.7715611723760958e-16
30114	1,-1,-1,-1,-1	1/24	1/1024	1/8	5/4	89/64	89/64	0.081127632107115821	0.081124777834829881	0.99996481750777377	1.0000366857002929	1.0000366857002929	2.2204460492503131e-16	8.8817841970012523e-16
30146	1,-1,-1,-1,0	1/16	1/256	1/8	17/16	27/64	27/64	0.062100684598114103	0.062102780826294675	1.000033755315165	0.99996652212357595	1.000033755315165	1.1102230246251565e-15	9.9920072216264089e-16
30148	1,-1,-1,-1,0	1/16	1/256	1/4	5/4	5/8	5/8	0.062100684598114103	0.062104894239556015	1.0000677873596588	0.9999333223092417	1.0000677873596588	1.7763568394002505e-15	7.7715611723760958e-16
30178	1,-1,-1,-1,0	1/16	1/512	1/8	17/16	27/64	27/64	0.062100684582498358	0.062102780810622697	1.000033755314268	0.99996652212451687	1.000033755314268	1.1102230246251565e-15	6.6613381477509392e-16
30180	1,-1,-1,-1,0	1/16	1/512	1/4	5/4	5/8	5/8	0.062100684582498358	0.062104894223830184	1.0000677873579031	0.99993332231116527	1.0000677873579031	8.8817841970012523e-16	8.8817841970012523e-16
30210	1,-1,-1,-1,0	1/16	1/1024	1/8	17/16	27/64	27/64	0.062100684574690604	0.062102780802786556	1.0000337553138152	0.99996652212498494	1.0000337553138152	5.5511151231257827e-16	6.6613381477509392e-16
30212	1,-1,-1,-1,0	1/16	1/1024	1/4	5/4	5/8	5/8	0.062100684574690604	0.062104894215967377	1.0000677873570252	0.99993332231212428	1.0000677873570252	6.6613381477509392e-16	2.4424906541753444e-15
30242	1,-1,-1,-1,0	1/24	1/256	1/8	17/16	27/64	27/64	0.062100684570965035	0.062102780799044528	1.0000337553135521	0.99996652212526138	1.0000337553135521	7.7715611723760958e-16	1.7763568394002505e-15
30244	1,-1,-1,-1,0	1/24	1/256	1/4	5/4	5/8	5/8	0.062100684570965035	0.062104894212209237	1.0000677873565047	0.99993332231268506	1.0000677873565047	1.9984014443252818e-15	2.4424906541753444e-15
30274	1,-1,-1,-1,0	1/24	1/512	1/8	17/16	27/64	27/64	0.062100684568923793	0.062102780796997568	1.0000337553134611	0.9999665221253593	1.0000337553134611	5.5511151231257827e-16	6.6613381477509392e-16
30276	1,-1,-1,-1,0	1/24	1/512	1/4	5/4	5/8	5/8	0.062100684568923793	0.062104894210156712	1.0000677873563253	0.99993332231288667	1.0000677873563253	1.4432899320127035e-15	2.55351295663786e-15
30306	1,-1,-1,-1,0	1/24	1/1024	1/8	17/16	27/64	27/64	0.062100684567903262	0.062102780795974089	1.0000337553134142	0.99996652212540882	1.0000337553134142	1.1102230246251565e-15	1.5543122344752192e-15
30308	1,-1,-1,-1,0	1/24	1/1024	1/4	5/4	5/8	5/8	0.062100684567903262	0.062104894209130602	1.0000677873562367	0.99993332231298748	1.0000677873562367	2.2204460492503131e-16	2.6645352591003757e-15
30338	1,-1,-1,-1,1	1/16	1/256	1/8	5/4	89/64	89/64	0.082437219631288416	0.082440081039203639	1.00003471014583	0.99996584428415869	1.00003471014583	1.1102230246251565e-15	1.3322676295501878e-15
30370	1,-1,-1,-1,1	1/16	1/512	1/8	5/4	89/64	89/64	0.082437219613451296	0.082440081021394079	1.000034710146172	0.99996584428390589	1.000034710146172	5.5511151231257827e-16	9.9920072216264089e-16
30402	1,-1,-1,-1,1	1/16	1/1024	1/8	5/4	89/64	89/64	0.08243721960453311	0.082440081012489036	1.0000347101463349	0.99996584428377444	1.0000347101463349	1.2212453270876722e-15	1.7763568394002505e-15
30434	1,-1,-1,-1,1	1/24	1/256	1/8	5/4	89/64	89/64	0.082437219600363001	0.082440081008323868	1.0000347101463967	0.99996584428373703	1.0000347101463967	8.8817841970012523e-16	9.9920072216264089e-16
30466	1,-1,-1,-1,1	1/24	1/512	1/8	5/4	89/64	89/64	0.082437219597988803	0.082440081005954027	1.0000347101464506	0.99996584428369162	1.0000347101464506	2.2204460492503131e-16	2.1094237467877974e-15
30498	1,-1,-1,-1,1	1/24	1/1024	1/8	5/4	89/64	89/64	0.082437219596801753	0.082440081004769197	1.0000347101464779	0.99996584428366886	1.0000347101464779	3.3306690738754696e-16	1.3322676295501878e-15
30914	1,-1,-1,0,-1	1/16	1/256	1/8	9/8	49/64	49/64	0.071738859823000475	0.071742980016587868	1.0000574332181689	0.99994371382649749	1.0000574332181689	1.5543122344752192e-15	8.8817841970012523e-16
30946	1,-1,-1,0,-1	1/16	1/512	1/8	9/8	49/64	49/64	0.071738859826235415	0.071742980019975783	1.0000574332202985	0.99994371382438674	1.0000574332202985	1.3322676295501878e-15	6.6613381477509392e-16
30978	1,-1,-1,0,-1	1/16	1/1024	1/8	9/8	49/64	49/64	0.071738859827852927	0.071742980021669733	1.0000574332213628	0.9999437138233308	1.0000574332213628	1.7763568394002505e-15	6.6613381477509392e-16
31010	1,-1,-1,0,-1	1/24	1/256	1/8	9/8	49/64	49/64	0.071738859828473972	0.071742980022327485	1.0000574332218739	0.99994371382282432	1.0000574332218739	1.5543122344752192e-15	1.1102230246251565e-15
31042	1,-1,-1,0,-1	1/24	1/512	1/8	9/8	49/64	49/64	0.071738859828972212	0.07174298002284564	1.0000574332221512	0.99994371382254876	1.0000574332221512	1.5543122344752192e-15	1.3322676295501878e-15
31074	1,-1,-1,0,-1	1/24	1/1024	1/8	9/8	49/64	49/64	0.071738859829221277	0.07174298002310471	1.0000574332222905	0.99994371382241143	1.0000574332222905	1.3322676295501878e-15	1.9984014443252818e-15
31106	1,-1,-1,0,0	1/16	1/256	1/8	33/32	7/32	7/32	0.048306708479150633	0.048308442240182915	1.00003589068862	0.99996412634748577	1.00003589068862	4.4408920985006262e-16	1.5543122344752192e-15
31108	1,-1,-1,0,0	1/16	1/256	1/4	17/16	15/64	15/64	0.048306708479150633	0.048310176802805527	1.0000717979710083	0.99992827020864306	1.0000717979710083	1.5543122344752192e-15	2.2204460492503131e-15
31110	1,-1,-1,0,0	1/16	1/256	3/8	9/8	17/64	17/64	0.048306708479150633	0.04831191214717092	1.0001077214362997	0.99989243209173806	1.0001077214362997	1.7763568394002505e-15	1.5543122344752192e-15
31112	1,-1,-1,0,0	1/16	1/256	1/2	5/4	21/64	21/64	0.048306708479150633	0.048313648254905341	1.0001436607041381	0.99985661253394864	1.0001436607041381	1.3322676295501878e-15	7.7715611723760958e-16
31138	1,-1,-1,0,0	1/16	1/512	1/8	33/32	7/32	7/32	0.048306708478916688	0.048308442239838115	1.0000358906863254	0.99996412634975229	1.0000358906863254	6.6613381477509392e-16	1.3322676295501878e-15
31140	1,-1,-1,0,0	1/16	1/512	1/4	17/16	15/64	15/64	0.048306708478916688	0.048310176802348712	1.0000717979663951	0.99992827021314956	1.0000717979663951	1.3322676295501878e-15	1.3322676295501878e-15
31142	1,-1,-1,0,0	1/16	1/512	3/8	9/8	17/64	17/64	0.048306708478916688	0.04831191214660082	1.0001077214293415	0.99989243209845735	1.0001077214293415	1.1102230246251565e-15	1.3322676295501878e-15
31144	1,-1,-1,0,0	1/16	1/512	1/2	5/4	21/64	21/64	0.048306708478916688	0.048313648254220729	1.0001436606948095	0.99985661254285496	1.0001436606948095	8.8817841970012523e-16	3.1086244689504383e-15
31170	1,-1,-1,0,0	1/16	1/1024	1/8	33/32	7/32	7/32	0.048306708478799705	0.04830844223966578	1.0000358906851796	0.99996412635088594	1.0000358906851796	8.8817841970012523e-16	1.3322676295501878e-15
31172	1,-1,-1,0,0	1/16	1/1024	1/4	17/16	15/64	15/64	0.048306708478799705	0.048310176802120332	1.0000717979640892	0.99992827021540365	1.0000717979640892	6.6613381477509392e-16	8.8817841970012523e-16
31174	1,-1,-1,0,0	1/16	1/1024	3/8	9/8	17/64	17/64	0.048306708478799705	0.048311912146315757	1.0001077214258622	0.99989243210181744	1.0001077214258622	6.6613381477509392e-16	2.2204460492503131e-15
31176	1,-1,-1,0,0	1/16	1/1024	1/2	5/4	21/64	21/64	0.048306708478799705	0.048313648253878488	1.0001436606901468	0.99985661254730729	1.0001436606901468	1.7763568394002505e-15	3.1086244689504383e-15
31202	1,-1,-1,0,0	1/24	1/256	1/8	33/32	7/32	7/32	0.048306708478789664	0.048308442239629296	1.0000358906846323	0.99996412635142717	1.0000358906846323	2.2204460492503131e-16	8.8817841970012523e-16
31204	1,-1,-1,0,0	1/24	1/256	1/4	17/16	15/64	15/64	0.048306708478789664	0.048310176802057125	1.0000717979629885	0.99992827021648034	1.0000717979629885	1.9984014443252818e-15	1.1102230246251565e-15
31206	1,-1,-1,0,0	1/24	1/256	3/8	9/8	17/64	17/64	0.048306708478789664	0.048311912146225537	1.0001077214242025	0.9998924321034226	1.0001077214242025	2.4424906541753444e-15	3.3306690738754696e-15
31208	1,-1,-1,0,0	1/24	1/256	1/2	5/4	21/64	21/64	0.048306708478789664	0.048313648253761048	1.0001436606879235	0.99985661254943625	1.0001436606879235	2.4424906541753444e-15	2.2204460492503131e-15
31234	1,-1,-1,0,0	1/24	1/512	1/8	33/32	7/32	7/32	0.048306708478736214	0.048308442239561412	1.0000358906843334	0.99996412635172205	1.0000358906843334	2.2204460492503131e-16	8.8817841970012523e-16
31236	1,-1,-1,0,0	1/24	1/512	1/4	17/16	15/64	15/64	0.048306708478736214	0.048310176801974566	1.0000717979623861	0.99992827021706843	1.0000717979623861	1.9984014443252818e-15	1.3322676295501878e-15
31238	1,-1,-1,0,0	1/24	1/512	3/8	9/8	17/64	17/64	0.048306708478736214	0.048311912146128171	1.0001077214232936	0.99989243210430012	1.0001077214232936	1.9984014443252818e-15	2.886579864025407e-15
31240	1,-1,-1,0,0	1/24	1/512	1/2	5/4	21/64	21/64	0.048306708478736214	0.048313648253648644	1.0001436606867034	0.99985661255059832	1.0001436606867034	2.6645352591003757e-15	1.7763568394002505e-15
31266	1,-1,-1,0,0	1/24	1/1024	1/8	33/32	7/32	7/32	0.048306708478709458	0.048308442239527426	1.0000358906841837	0.99996412635187126	1.0000358906841837	2.2204460492503131e-16	1.3322676295501878e-15
31268	1,-1,-1,0,0	1/24	1/1024	1/4	17/16	15/64	15/64	0.048306708478709458	0.048310176801933183	1.0000717979620832	0.99992827021736286	1.0000717979620832	1.5543122344752192e-15	7.7715611723760958e-16
31270	1,-1,-1,0,0	1/24	1/1024	3/8	9/8	17/64	17/64	0.048306708478709458	0.048311912146079404	1.000107721422838	0.99989243210473888	1.000107721422838	8.8817841970012523e-16	4.4408920985006262e-16
31272	1,-1,-1,0,0	1/24	1/1024	1/2	5/4	21/64	21/64	0.048306708478709458	0.048313648253592446	1.0001436606860938	0.99985661255117897	1.0001436606860938	1.3322676295501878e-15	5.5511151231257827e-16
31298	1,-1,-1,0,1	1/16	1/256	1/8	9/8	49/64	49/64	0.071847267838619666	0.07184366246676463	0.99994981894282831	1.0000510962617704	1.0000510962617704	1.3322676295501878e-15	1.5543122344752192e-15
31330	1,-1,-1,0,1	1/16	1/512	1/8	9/8	49/64	49/64	0.071847267820030661	0.071843662448151546	0.99994981894248025	1.0000510962621438	1.0000510962621438	1.1102230246251565e-15	5.5511151231257827e-16
31362	1,-1,-1,0,1	1/16	1/1024	1/8	9/8	49/64	49/64	0.071847267810736068	0.071843662438845005	0.99994981894230739	1.000051096262331	1.000051096262331	9.9920072216264089e-16	2.1094237467877974e-15
31394	1,-1,-1,0,1	1/24	1/256	1/8	9/8	49/64	49/64	0.071847267806375945	0.071843662434479011	0.99994981894222268	1.0000510962624254	1.0000510962624254	6.6613381477509392e-16	1.3322676295501878e-15
31426	1,-1,-1,0,1	1/24	1/512	1/8	9/8	49/64	49/64	0.071847267803908821	0.071843662432008751	0.99994981894217727	1.0000510962624694	1.0000510962624694	7.7715611723760958e-16	4.4408920985006262e-16
31458	1,-1,-1,0,1	1/24	1/1024	1/8	9/8	49/64	49/64	0.071847267802675113	0.071843662430773642	0.99994981894215695	1.0000510962624949	1.0000510962624949	7.7715611723760958e-16	4.4408920985006262e-16
31874	1,-1,-1,1,-1	1/16	1/256	1/8	5/4	89/64	89/64	0.081764311997018127	0.081773563917953804	1.0001131535349557	0.99988821663500316	1.0001131535349557	1.7763568394002505e-15	8.8817841970012523e-16
31906	1,-1,-1,1,-1	1/16	1/512	1/8	5/4	89/64	89/64	0.081764312004681233	0.081773563925759019	1.000113153536683	0.9998882166332711	1.000113153536683	2.2204460492503131e-16	9.9920072216264089e-16
31938	1,-1,-1,1,-1	1/16	1/1024	1/8	5/4	89/64	89/64	0.081764312008512877	0.081773563929661772	1.0001131535375474	0.99988821663240435	1.0001131535375474	6.6613381477509392e-16	8.8817841970012523e-16
31970	1,-1,-1,1,-1	1/24	1/256	1/8	5/4	89/64	89/64	0.081764312010158491	0.081773563931341303	1.0001131535379599	0.99988821663199579	1.0001131535379599	6.6613381477509392e-16	4.4408920985006262e-16
32002	1,-1,-1,1,-1	1/24	1/512	1/8	5/4	89/64	89/64	0.081764312011251616	0.081773563932452845	1.0001131535381838	0.99988821663176475	1.0001131535381838	5.5511151231257827e-16	2.55351295663786e-15
32034	1,-1,-1,1,-1	1/24	1/1024	1/8	5/4	89/64	89/64	0.081764312011797971	0.08177356393300865	1.0001131535382985	0.99988821663165328	1.0001131535382985	6.6613381477509392e-16	7.7715611723760958e-16
32066	1,-1,-1,1,0	1/16	1/256	1/8	17/16	27/64	27/64	0.062183741274891319	0.062182832158478391	0.99998538015895655	1.0000149027850969	1.0000149027850969	5.5511151231257827e-16	1.8873791418627661e-15
32068	1,-1,-1,1,0	1/16	1/256	1/4	5/4	5/8	5/8	0.062183741274891319	0.062181940534538266	0.99997104162091033	1.000030090077094	1.000030090077094	7.7715611723760958e-16	4.4408920985006262e-16
32098	1,-1,-1,1,0	1/16	1/512	1/8	17/16	27/64	27/64	0.062183741290329782	0.062182832173787943	0.99998538015688709	1.0000149027871725	1.0000149027871725	8.8817841970012523e-16	8.8817841970012523e-16
32100	1,-1,-1,1,0	1/16	1/512	1/4	5/4	5/8	5/8	0.062183741290329782	0.062181940549719428	0.99997104161677974	1.0000300900812515	1.0000300900812515	8.8817841970012523e-16	1.5543122344752192e-15
32130	1,-1,-1,1,0	1/16	1/1024	1/8	17/16	27/64	27/64	0.062183741298049072	0.062182832181442819	0.99998538015585303	1.0000149027882093	1.0000149027882093	6.6613381477509392e-16	1.1102230246251565e-16
32132	1,-1,-1,1,0	1/16	1/1024	1/4	5/4	5/8	5/8	0.062183741298049072	0.062181940557309953	0.99997104161471262	1.0000300900833274	1.0000300900833274	8.8817841970012523e-16	8.8817841970012523e-16
32162	1,-1,-1,1,0	1/24	1/256	1/8	17/16	27/64	27/64	0.06218374130169451	0.062182832185057782	0.99998538015536376	1.0000149027887002	1.0000149027887002	2.2204460492503131e-16	1.8873791418627661e-15
32164	1,-1,-1,1,0	1/24	1/256	1/4	5/4	5/8	5/8	0.06218374130169451	0.062181940560894315	0.99997104161373218	1.00003009008431	1.00003009008431	1.4432899320127035e-15	3.3306690738754696e-16
32194	1,-1,-1,1,0	1/24	1/512	1/8	17/16	27/64	27/64	0.062183741303731416	0.062182832187077687	0.99998538015509086	1.0000149027889738	1.0000149027889738	6.6613381477509392e-16	6.6613381477509392e-16
32196	1,-1,-1,1,0	1/24	1/512	1/4	5/4	5/8	5/8	0.062183741303731416	0.062181940562897449	0.99997104161318995	1.0000300900848578	1.0000300900848578	9.9920072216264089e-16	1.1102230246251565e-15
32226	1,-1,-1,1,0	1/24	1/1024	1/8	17/16	27/64	27/64	0.062183741304749851	0.062182832188087678	0.99998538015495531	1.000014902789111	1.000014902789111	8.8817841970012523e-16	6.6613381477509392e-16
32228	1,-1,-1,1,0	1/24	1/1024	1/4	5/4	5/8	5/8	0.062183741304749851	0.062181940563898953	0.99997104161291817	1.000030090085132	1.000030090085132	1.8873791418627661e-15	2.2204460492503131e-16
32258	1,-1,-1,1,1	1/16	1/256	1/8	5/4	89/64	89/64	0.082002526309231383	0.081993398817588672	0.99988869255554047	1.0001136507093336	1.0001136507093336	6.6613381477509392e-16	8.8817841970012523e-16
32290	1,-1,-1,1,1	1/16	1/512	1/8	5/4	89/64	89/64	0.082002526302820788	0.081993398811068749	0.99988869255419843	1.0001136507106407	1.0001136507106407	6.6613381477509392e-16	8.8817841970012523e-16
32322	1,-1,-1,1,1	1/16	1/1024	1/8	5/4	89/64	89/64	0.082002526299615658	0.081993398807808676	0.99988869255352408	1.0001136507112913	1.0001136507112913	8.8817841970012523e-16	4.4408920985006262e-16
32354	1,-1,-1,1,1	1/24	1/256	1/8	5/4	89/64	89/64	0.082002526298179806	0.081993398806345957	0.99988869255319457	1.0001136507116164	1.0001136507116164	8.8817841970012523e-16	8.8817841970012523e-16
