cycle255-floating-screen-checkpoint-v1
index	a	sigma	epsilon	T	q0	M	alpha	initial_l3	final_l3	forward_ratio	reverse_ratio	both_directions_ratio	energy_drift	enstrophy_drift
89537	1,1,1,1,-1	1/16	1/1024	1/16	17/16	53/64	53/64	0.08225376471666436	0.082255174168360756	1.0000171354065222	0.99998353396251183	1.0000171354065222	1.1102230246251565e-15	9.9920072216264089e-16
89569	1,1,1,1,-1	1/24	1/256	1/16	17/16	53/64	53/64	0.082253764718005107	0.082255174169684239	1.0000171354063119	0.99998353396272621	1.0000171354063119	6.6613381477509392e-16	1.2212453270876722e-15
89601	1,1,1,1,-1	1/24	1/512	1/16	17/16	53/64	53/64	0.08225376471865567	0.082255174170326656	1.0000171354062128	0.99998353396282824	1.0000171354062128	1.1102230246251565e-15	1.2212453270876722e-15
89633	1,1,1,1,-1	1/24	1/1024	1/16	17/16	53/64	53/64	0.082253764718981104	0.082255174170647802	1.0000171354061607	0.99998353396287731	1.0000171354061607	3.3306690738754696e-16	9.9920072216264089e-16
89665	1,1,1,1,0	1/16	1/256	1/16	33/32	25/64	25/64	0.061879409776357912	0.061880137517184429	1.0000117606297336	0.99998838777933174	1.0000117606297336	0	9.9920072216264089e-16
89667	1,1,1,1,0	1/16	1/256	3/16	9/8	31/64	31/64	0.061879409776357912	0.061881620408469076	1.0000357248415774	0.99996561076573176	1.0000357248415774	4.4408920985006262e-16	1.1102230246251565e-15
89669	1,1,1,1,0	1/16	1/256	5/16	5/4	5/8	5/8	0.061879409776357912	0.061883139602669446	1.0000602757253991	0.99994343389426343	1.0000602757253991	6.6613381477509392e-16	1.7763568394002505e-15
89697	1,1,1,1,0	1/16	1/512	1/16	33/32	25/64	25/64	0.061879409792397387	0.061880137533205821	1.0000117606294383	0.99998838777961396	1.0000117606294383	2.2204460492503131e-16	6.6613381477509392e-16
89699	1,1,1,1,0	1/16	1/512	3/16	9/8	31/64	31/64	0.061879409792397387	0.061881620424451514	1.0000357248406464	0.99996561076652957	1.0000357248406464	8.8817841970012523e-16	6.6613381477509392e-16
89701	1,1,1,1,0	1/16	1/512	5/16	5/4	5/8	5/8	0.061879409792397387	0.061883139618609327	1.000060275723774	0.99994343389551699	1.000060275723774	1.5543122344752192e-15	1.3322676295501878e-15
89729	1,1,1,1,0	1/16	1/1024	1/16	33/32	25/64	25/64	0.061879409800417118	0.061880137541216629	1.0000117606292926	0.99998838777975452	1.0000117606292926	2.2204460492503131e-16	3.3306690738754696e-16
89731	1,1,1,1,0	1/16	1/1024	3/16	9/8	31/64	31/64	0.061879409800417118	0.061881620432442636	1.0000357248401794	0.99996561076692758	1.0000357248401794	8.8817841970012523e-16	1.5543122344752192e-15
89733	1,1,1,1,0	1/16	1/1024	5/16	5/4	5/8	5/8	0.061879409800417118	0.061883139626579133	1.0000602757229593	0.99994343389614226	1.0000602757229593	1.4432899320127035e-15	1.5543122344752192e-15
89761	1,1,1,1,0	1/24	1/256	1/16	33/32	25/64	25/64	0.061879409804214663	0.061880137545008693	1.0000117606292034	0.99998838777983923	1.0000117606292034	4.4408920985006262e-16	0
89763	1,1,1,1,0	1/24	1/256	3/16	9/8	31/64	31/64	0.061879409804214663	0.061881620436223202	1.0000357248399028	0.99996561076717216	1.0000357248399028	2.2204460492503131e-16	4.4408920985006262e-16
89765	1,1,1,1,0	1/24	1/256	5/16	5/4	5/8	5/8	0.061879409804214663	0.06188313963034725	1.0000602757224801	0.99994343389653284	1.0000602757224801	5.5511151231257827e-16	9.9920072216264089e-16
89793	1,1,1,1,0	1/24	1/512	1/16	33/32	25/64	25/64	0.06187940980632578	0.061880137547117985	1.0000117606291734	0.99998838777986787	1.0000117606291734	2.2204460492503131e-16	4.4408920985006262e-16
89795	1,1,1,1,0	1/24	1/512	3/16	9/8	31/64	31/64	0.06187940980632578	0.061881620438328608	1.0000357248398093	0.99996561076724966	1.0000357248398093	2.2204460492503131e-16	8.8817841970012523e-16
89797	1,1,1,1,0	1/24	1/512	5/16	5/4	5/8	5/8	0.06187940980632578	0.061883139632448209	1.0000602757223138	0.99994343389664964	1.0000602757223138	1.3322676295501878e-15	1.3322676295501878e-15
89825	1,1,1,1,0	1/24	1/1024	1/16	33/32	25/64	25/64	0.061879409807381359	0.061880137548172683	1.000011760629159	0.99998838777988042	1.000011760629159	1.1102230246251565e-16	6.6613381477509392e-16
89827	1,1,1,1,0	1/24	1/1024	3/16	9/8	31/64	31/64	0.061879409807381359	0.061881620439381224	1.0000357248397609	0.99996561076728718	1.0000357248397609	8.8817841970012523e-16	1.4432899320127035e-15
89829	1,1,1,1,0	1/24	1/1024	5/16	5/4	5/8	5/8	0.061879409807381359	0.061883139633498646	1.0000602757222297	0.99994343389670881	1.0000602757222297	7.7715611723760958e-16	1.3322676295501878e-15
89857	1,1,1,1,1	1/16	1/256	1/16	17/16	53/64	53/64	0.08100328229015584	0.081002450978500742	0.99998973730901275	1.0000107413912604	1.0000107413912604	4.4408920985006262e-16	2.2204460492503131e-16
89889	1,1,1,1,1	1/16	1/512	1/16	17/16	53/64	53/64	0.081003282312776648	0.081002451001147099	0.99998973730933105	1.0000107413909356	1.0000107413909356	8.8817841970012523e-16	7.7715611723760958e-16
89921	1,1,1,1,1	1/16	1/1024	1/16	17/16	53/64	53/64	0.081003282324087017	0.081002451012470222	0.99998973730948992	1.0000107413907751	1.0000107413907751	3.3306690738754696e-16	2.2204460492503131e-16
89953	1,1,1,1,1	1/24	1/256	1/16	17/16	53/64	53/64	0.08100328232952593	0.08100245101791477	0.99998973730956009	1.0000107413907018	1.0000107413907018	2.2204460492503131e-16	4.4408920985006262e-16
89985	1,1,1,1,1	1/24	1/512	1/16	17/16	53/64	53/64	0.081003282332461693	0.081002451020854072	0.99998973730960417	1.000010741390656	1.000010741390656	4.4408920985006262e-16	9.9920072216264089e-16
90017	1,1,1,1,1	1/24	1/1024	1/16	17/16	53/64	53/64	0.081003282333929602	0.081002451022323743	0.99998973730962615	1.0000107413906345	1.0000107413906345	2.2204460492503131e-16	1.3322676295501878e-15
90049	1,1,1,1,2	1/16	1/256	1/16	9/8	95/64	95/64	0.12079319052795527	0.12079269096861624	0.99999586434188181	1.0000049856680782	1.0000049856680782	8.8817841970012523e-16	7.7715611723760958e-16
90081	1,1,1,1,2	1/16	1/512	1/16	9/8	95/64	95/64	0.12079319054371616	0.12079269098436979	0.99999586434182153	1.0000049856681272	1.0000049856681272	4.4408920985006262e-16	4.4408920985006262e-16
90113	1,1,1,1,2	1/16	1/1024	1/16	9/8	95/64	95/64	0.12079319055159661	0.12079269099224664	0.999995864341792	1.0000049856681554	1.0000049856681554	2.2204460492503131e-16	1.5543122344752192e-15
90145	1,1,1,1,2	1/24	1/256	1/16	9/8	95/64	95/64	0.12079319055542286	0.12079269099607066	0.99999586434177379	1.0000049856681696	1.0000049856681696	6.6613381477509392e-16	0
90177	1,1,1,1,2	1/24	1/512	1/16	9/8	95/64	95/64	0.12079319055744998	0.12079269099809709	0.99999586434176801	1.0000049856681725	1.0000049856681725	2.4424906541753444e-15	1.7763568394002505e-15
90209	1,1,1,1,2	1/24	1/1024	1/16	9/8	95/64	95/64	0.12079319055846356	0.12079269099911036	0.99999586434176546	1.0000049856681765	1.0000049856681765	8.8817841970012523e-16	4.4408920985006262e-16
90241	1,1,1,2,-2	1/16	1/256	1/16	9/8	109/64	109/64	0.13943060948933014	0.13943209877276297	1.0000106811799667	0.99999102776747029	1.0000106811799667	2.2204460492503131e-16	6.6613381477509392e-16
90273	1,1,1,2,-2	1/16	1/512	1/16	9/8	109/64	109/64	0.13943060949404562	0.13943209877738899	1.0000106811793248	0.99999102776811999	1.0000106811793248	1.8873791418627661e-15	3.1086244689504383e-15
90305	1,1,1,2,-2	1/16	1/1024	1/16	9/8	109/64	109/64	0.13943060949640323	0.13943209877970203	1.0000106811790048	0.99999102776844639	1.0000106811790048	7.7715611723760958e-16	1.7763568394002505e-15
90337	1,1,1,2,-2	1/24	1/256	1/16	9/8	109/64	109/64	0.1394306094975595	0.13943209878083587	1.0000106811788441	0.99999102776861071	1.0000106811788441	1.3322676295501878e-15	2.6645352591003757e-15
90369	1,1,1,2,-2	1/24	1/512	1/16	9/8	109/64	109/64	0.13943060949816005	0.13943209878142521	1.0000106811787635	0.99999102776869309	1.0000106811787635	7.7715611723760958e-16	1.3322676295501878e-15
90401	1,1,1,2,-2	1/24	1/1024	1/16	9/8	109/64	109/64	0.13943060949846023	0.13943209878172005	1.0000106811787253	0.99999102776873572	1.0000106811787253	6.6613381477509392e-16	6.6613381477509392e-16
90433	1,1,1,2,-1	1/16	1/256	1/16	9/8	77/64	77/64	0.10523796437436325	0.10523986205278148	1.0000180322607863	0.9999826537475216	1.0000180322607863	5.5511151231257827e-16	6.6613381477509392e-16
90465	1,1,1,2,-1	1/16	1/512	1/16	9/8	77/64	77/64	0.10523796437960328	0.1052398620579113	1.0000180322597383	0.99998265374857986	1.0000180322597383	3.3306690738754696e-16	6.6613381477509392e-16
90497	1,1,1,2,-1	1/16	1/1024	1/16	9/8	77/64	77/64	0.10523796438222335	0.10523986206047627	1.0000180322592143	0.99998265374910933	1.0000180322592143	7.7715611723760958e-16	6.6613381477509392e-16
90529	1,1,1,2,-1	1/24	1/256	1/16	9/8	77/64	77/64	0.10523796438347151	0.10523986206169594	1.0000180322589434	0.99998265374937878	1.0000180322589434	3.3306690738754696e-16	2.2204460492503131e-16
90561	1,1,1,2,-1	1/24	1/512	1/16	9/8	77/64	77/64	0.10523796438415742	0.10523986206236854	1.0000180322588168	0.99998265374950923	1.0000180322588168	1.6653345369377348e-15	3.3306690738754696e-16
90593	1,1,1,2,-1	1/24	1/1024	1/16	9/8	77/64	77/64	0.10523796438450042	0.10523986206270476	1.0000180322587522	0.99998265374957429	1.0000180322587522	1.1102230246251565e-15	2.2204460492503131e-16
90625	1,1,1,2,0	1/16	1/256	1/16	17/16	39/64	39/64	0.088692014580081038	0.088692425776640452	1.0000046362297819	0.99999548242789082	1.0000046362297819	8.8817841970012523e-16	8.8817841970012523e-16
90627	1,1,1,2,0	1/16	1/256	3/16	5/4	15/16	15/16	0.088692014580081038	0.088693279397324368	1.0000142607792744	0.9999868071640301	1.0000142607792744	1.9984014443252818e-15	2.886579864025407e-15
90657	1,1,1,2,0	1/16	1/512	1/16	17/16	39/64	39/64	0.088692014589566381	0.088692425786052034	1.0000046362289499	0.99999548242869618	1.0000046362289499	3.3306690738754696e-16	5.5511151231257827e-16
90659	1,1,1,2,0	1/16	1/512	3/16	5/4	15/16	15/16	0.088692014589566381	0.088693279406582892	1.0000142607767155	0.99998680716638499	1.0000142607767155	1.9984014443252818e-15	1.1102230246251565e-15
90689	1,1,1,2,0	1/16	1/1024	1/16	17/16	39/64	39/64	0.088692014594308949	0.088692425790757992	1.0000046362285366	0.99999548242910097	1.0000046362285366	7.7715611723760958e-16	2.2204460492503131e-16
90691	1,1,1,2,0	1/16	1/1024	3/16	5/4	15/16	15/16	0.088692014594308949	0.088693279411212231	1.0000142607754381	0.99998680716756316	1.0000142607754381	1.7763568394002505e-15	1.1102230246251565e-15
90721	1,1,1,2,0	1/24	1/256	1/16	17/16	39/64	39/64	0.088692014596607471	0.088692425793036059	1.0000046362283059	0.99999548242932479	1.0000046362283059	1.3322676295501878e-15	5.5511151231257827e-16
90723	1,1,1,2,0	1/24	1/256	3/16	5/4	15/16	15/16	0.088692014596607471	0.088693279413448164	1.000014260774732	0.99998680716821942	1.000014260774732	1.8873791418627661e-15	1.4432899320127035e-15
90753	1,1,1,2,0	1/24	1/512	1/16	17/16	39/64	39/64	0.088692014597829411	0.088692425794249991	1.0000046362282156	0.99999548242941705	1.0000046362282156	4.4408920985006262e-16	4.4408920985006262e-16
90755	1,1,1,2,0	1/24	1/512	3/16	5/4	15/16	15/16	0.088692014597829411	0.088693279414644763	1.0000142607744462	0.99998680716848054	1.0000142607744462	1.2212453270876722e-15	5.5511151231257827e-16
90785	1,1,1,2,0	1/24	1/1024	1/16	17/16	39/64	39/64	0.088692014598440658	0.088692425794856963	1.0000046362281674	0.99999548242946046	1.0000046362281674	4.4408920985006262e-16	2.2204460492503131e-16
90787	1,1,1,2,0	1/24	1/1024	3/16	5/4	15/16	15/16	0.088692014598440658	0.088693279415243215	1.0000142607743017	0.99998680716860955	1.0000142607743017	1.1102230246251565e-15	6.6613381477509392e-16
90817	1,1,1,2,1	1/16	1/256	1/16	9/8	77/64	77/64	0.1031864767404819	0.10318536750139998	0.99998925015063056	1.0000114660107107	1.0000114660107107	2.2204460492503131e-16	9.9920072216264089e-16
90849	1,1,1,2,1	1/16	1/512	1/16	9/8	77/64	77/64	0.10318647675451477	0.10318536751546066	0.99998925015090157	1.0000114660104298	1.0000114660104298	8.8817841970012523e-16	4.4408920985006262e-16
90881	1,1,1,2,1	1/16	1/1024	1/16	9/8	77/64	77/64	0.10318647676153131	0.10318536752249102	0.99998925015103624	1.0000114660102879	1.0000114660102879	4.4408920985006262e-16	9.9920072216264089e-16
90913	1,1,1,2,1	1/24	1/256	1/16	9/8	77/64	77/64	0.10318647676499604	0.10318536752596146	0.99998925015109186	1.0000114660102333	1.0000114660102333	2.2204460492503131e-16	5.5511151231257827e-16
90945	1,1,1,2,1	1/24	1/512	1/16	9/8	77/64	77/64	0.10318647676677196	0.10318536752774149	0.99998925015113194	1.0000114660101898	1.0000114660101898	2.2204460492503131e-16	2.2204460492503131e-16
90977	1,1,1,2,1	1/24	1/1024	1/16	9/8	77/64	77/64	0.10318647676765985	0.1031853675286314	0.99998925015115159	1.0000114660101684	1.0000114660101684	8.8817841970012523e-16	1.1102230246251565e-16
91009	1,1,1,2,2	1/16	1/256	1/16	9/8	109/64	109/64	0.13775096938844489	0.13775006479964239	0.99999343315835443	1.0000080297444209	1.0000080297444209	1.4432899320127035e-15	2.4424906541753444e-15
91041	1,1,1,2,2	1/16	1/512	1/16	9/8	109/64	109/64	0.13775096940111023	0.13775006481233876	0.99999343315858025	1.00000802974419	1.00000802974419	1.2212453270876722e-15	2.4424906541753444e-15
91073	1,1,1,2,2	1/16	1/1024	1/16	9/8	109/64	109/64	0.13775096940744275	0.13775006481868726	0.9999934331586966	1.0000080297440754	1.0000080297440754	1.2212453270876722e-15	1.9984014443252818e-15
91105	1,1,1,2,2	1/24	1/256	1/16	9/8	109/64	109/64	0.1377509694105726	0.13775006482182461	0.99999343315875122	1.0000080297440219	1.0000080297440219	4.4408920985006262e-16	1.3322676295501878e-15
91137	1,1,1,2,2	1/24	1/512	1/16	9/8	109/64	109/64	0.13775096941217382	0.13775006482343002	0.99999343315878164	1.0000080297439926	1.0000080297439926	9.9920072216264089e-16	1.3322676295501878e-15
91169	1,1,1,2,2	1/24	1/1024	1/16	9/8	109/64	109/64	0.1377509694129746	0.13775006482423258	0.99999343315879463	1.0000080297439762	1.0000080297439762	4.4408920985006262e-16	1.3322676295501878e-15
91201	1,1,2,-2,-2	1/16	1/256	1/16	5/4	171/64	171/64	0.14945768430075487	0.14945798184218589	1.00000199080718	0.9999999983749982	1.00000199080718	1.3322676295501878e-15	1.6653345369377348e-15
91233	1,1,2,-2,-2	1/16	1/512	1/16	5/4	171/64	171/64	0.14945768429919054	0.14945798184047634	1.0000019908062086	0.99999999837597675	1.0000019908062086	1.3322676295501878e-15	9.9920072216264089e-16
91265	1,1,2,-2,-2	1/16	1/1024	1/16	5/4	171/64	171/64	0.14945768429840822	0.14945798183962167	1.0000019908057243	0.99999999837646658	1.0000019908057243	6.6613381477509392e-16	4.4408920985006262e-16
91297	1,1,2,-2,-2	1/24	1/256	1/16	5/4	171/64	171/64	0.14945768429810785	0.14945798183928455	1.0000019908054785	0.99999999837671005	1.0000019908054785	1.2212453270876722e-15	1.9984014443252818e-15
91329	1,1,2,-2,-2	1/24	1/512	1/16	5/4	171/64	171/64	0.14945768429786688	0.14945798183902595	1.0000019908053606	0.99999999837683307	1.0000019908053606	2.55351295663786e-15	2.4424906541753444e-15
91361	1,1,2,-2,-2	1/24	1/1024	1/16	5/4	171/64	171/64	0.14945768429774656	0.14945798183889639	1.0000019908052986	0.99999999837689357	1.0000019908052986	8.8817841970012523e-16	1.2212453270876722e-15
91393	1,1,2,-2,-1	1/16	1/256	1/16	9/8	87/64	87/64	0.11809648323481137	0.11809553722716436	0.99999198953583457	1.0000089947253772	1.0000089947253772	5.5511151231257827e-16	4.4408920985006262e-16
91425	1,1,2,-2,-1	1/16	1/512	1/16	9/8	87/64	87/64	0.11809648322472652	0.1180955372169121	0.99999198953441637	1.0000089947268131	1.0000089947268131	8.8817841970012523e-16	8.8817841970012523e-16
91457	1,1,2,-2,-1	1/16	1/1024	1/16	9/8	87/64	87/64	0.11809648321968413	0.11809553721178601	0.99999198953370716	1.0000089947275292	1.0000089947275292	1.4432899320127035e-15	8.8817841970012523e-16
91489	1,1,2,-2,-1	1/24	1/256	1/16	9/8	87/64	87/64	0.11809648321735382	0.11809553720941411	0.999991989533355	1.0000089947278854	1.0000089947278854	2.2204460492503131e-16	1.3322676295501878e-15
91521	1,1,2,-2,-1	1/24	1/512	1/16	9/8	87/64	87/64	0.11809648321599774	0.118095537208037	0.99999198953317692	1.000008994728067	1.000008994728067	6.6613381477509392e-16	4.4408920985006262e-16
91553	1,1,2,-2,-1	1/24	1/1024	1/16	9/8	87/64	87/64	0.11809648321531968	0.11809553720734828	0.99999198953308643	1.0000089947281574	1.0000089947281574	1.1102230246251565e-15	2.2204460492503131e-16
91585	1,1,2,-2,0	1/16	1/256	1/16	17/16	47/64	47/64	0.10405923136661961	0.10405708473762658	0.99997937108544011	1.0000207632446436	1.0000207632446436	1.9984014443252818e-15	1.4432899320127035e-15
91617	1,1,2,-2,0	1/16	1/512	1/16	17/16	47/64	47/64	0.10405923135568231	0.10405708472654125	0.99997937108401547	1.0000207632460743	1.0000207632460743	1.6653345369377348e-15	5.5511151231257827e-16
91649	1,1,2,-2,0	1/16	1/1024	1/16	17/16	47/64	47/64	0.10405923135021364	0.10405708472099869	0.99997937108330415	1.0000207632467908	1.0000207632467908	1.4432899320127035e-15	6.6613381477509392e-16
91681	1,1,2,-2,0	1/24	1/256	1/16	17/16	47/64	47/64	0.10405923134765455	0.10405708471840362	0.99997937108295798	1.0000207632471372	1.0000207632471372	1.4432899320127035e-15	5.5511151231257827e-16
91713	1,1,2,-2,0	1/24	1/512	1/16	17/16	47/64	47/64	0.10405923134619977	0.10405708471692988	0.99997937108277557	1.0000207632473221	1.0000207632473221	7.7715611723760958e-16	2.2204460492503131e-16
91745	1,1,2,-2,0	1/24	1/1024	1/16	17/16	47/64	47/64	0.10405923134547237	0.10405708471619292	0.99997937108268342	1.000020763247415	1.000020763247415	7.7715611723760958e-16	4.4408920985006262e-16
91777	1,1,2,-2,1	1/16	1/256	1/16	9/8	87/64	87/64	0.11679505939687945	0.11679413744607774	0.99999210625169865	1.0000083864900935	1.0000083864900935	6.6613381477509392e-16	4.4408920985006262e-16
91809	1,1,2,-2,1	1/16	1/512	1/16	9/8	87/64	87/64	0.11679505939750277	0.1167941374466555	0.99999210625130863	1.0000083864904823	1.0000083864904823	9.9920072216264089e-16	1.3322676295501878e-15
91841	1,1,2,-2,1	1/16	1/1024	1/16	9/8	87/64	87/64	0.11679505939781437	0.11679413744694447	0.99999210625111501	1.0000083864906761	1.0000083864906761	1.1102230246251565e-15	6.6613381477509392e-16
91873	1,1,2,-2,1	1/24	1/256	1/16	9/8	87/64	87/64	0.11679505939803568	0.11679413744715472	0.99999210625102031	1.000008386490771	1.000008386490771	1.1102230246251565e-16	6.6613381477509392e-16
91905	1,1,2,-2,1	1/24	1/512	1/16	9/8	87/64	87/64	0.11679505939808098	0.11679413744719423	0.99999210625097079	1.0000083864908191	1.0000083864908191	1.7763568394002505e-15	8.8817841970012523e-16
91937	1,1,2,-2,1	1/24	1/1024	1/16	9/8	87/64	87/64	0.1167950593981035	0.11679413744721362	0.99999210625094392	1.0000083864908444	1.0000083864908444	8.8817841970012523e-16	8.8817841970012523e-16
91969	1,1,2,-2,2	1/16	1/256	1/16	5/4	171/64	171/64	0.14826737699082226	0.14826737573667484	0.99999999154131236	1.0000013025436585	1.0000013025436585	8.8817841970012523e-16	7.7715611723760958e-16
92001	1,1,2,-2,2	1/16	1/512	1/16	5/4	171/64	171/64	0.14826737699996492	0.14826737574580803	0.99999999154124852	1.0000013025437118	1.0000013025437118	8.8817841970012523e-16	1.4432899320127035e-15
92033	1,1,2,-2,2	1/16	1/1024	1/16	5/4	171/64	171/64	0.1482673770045361	0.14826737575037477	0.99999999154121866	1.0000013025437386	1.0000013025437386	4.4408920985006262e-16	2.4424906541753444e-15
92065	1,1,2,-2,2	1/24	1/256	1/16	5/4	171/64	171/64	0.14826737700682088	0.14826737575265642	0.99999999154119745	1.0000013025437577	1.0000013025437577	8.8817841970012523e-16	1.2212453270876722e-15
92097	1,1,2,-2,2	1/24	1/512	1/16	5/4	171/64	171/64	0.14826737700796419	0.14826737575379892	0.99999999154119201	1.0000013025437615	1.0000013025437615	6.6613381477509392e-16	5.5511151231257827e-16
92129	1,1,2,-2,2	1/24	1/1024	1/16	5/4	171/64	171/64	0.14826737700853584	0.14826737575437018	0.99999999154118935	1.0000013025437628	1.0000013025437628	8.8817841970012523e-16	1.9984014443252818e-15
92161	1,1,2,-1,-2	1/16	1/256	1/16	9/8	105/64	105/64	0.13284364838072391	0.13284427541352492	1.000004720081153	0.9999962852437323	1.000004720081153	1.1102230246251565e-15	2.4424906541753444e-15
92193	1,1,2,-1,-2	1/16	1/512	1/16	9/8	105/64	105/64	0.13284364838293938	0.13284427541562702	1.0000047200802995	0.9999962852445754	1.0000047200802995	1.3322676295501878e-15	1.5543122344752192e-15
92225	1,1,2,-1,-2	1/16	1/1024	1/16	9/8	105/64	105/64	0.13284364838404716	0.1328442754166784	1.0000047200798747	0.99999628524499673	1.0000047200798747	2.1094237467877974e-15	8.8817841970012523e-16
